platform,title,brand,category,final_price_usd,initial_price_usd,currency,rating,reviews_count,has_discount,discount_pct,price_band,disc_level
Walmart,"Triple Slow Cooker with 3 Spoons, 3 Pot 1.5 Quart Oval Crock Food Warmer Buffet ",Sunvivi,Home,57.99,99.99,USD,4.7,68.0,True,42.004200420042,高价($50-100),重度(>30%)
Walmart,"Pompeii 1/4 Ct TDW Genuine Diamond Studs in 14k Yellow Gold (IJ,I2-I3)",Pompeii3,Jewelry,99.99,619.6,USD,4.0,906.0,True,83.86216914138154,高价($50-100),重度(>30%)
Walmart,Men's Work To Weekend® Khaki Flat Front Pant Classic Fit 41114957522,Haggar,Clothing,54.06,61.29,USD,4.2,1427.0,True,11.796377875673025,高价($50-100),轻度(<15%)
Walmart,"California Design Den Queen Fitted Sheet Only, Softest 400 Thread Count 100% Cot",California Design Den,Home,29.99,37.49,USD,4.5,156.0,True,20.005334755934925,中价($15-30),中度(15-30%)
Walmart,LifeStride Womens Charlotte Strappy Dress Sandals - Medium & Wide Width,LifeStride,Clothing,39.99,48.99,USD,4.4,7.0,True,18.37109614206981,中高价($30-50),中度(15-30%)
Walmart,"Dash Original Seasoning Blend, Salt free, 21 oz",Dash,Food,13.12,25.99,USD,4.8,252.0,True,49.51904578684109,低价($5-15),重度(>30%)
Walmart,"NELEUS Mens 2 in 1 Dry Fit Workout Shorts with Liner and Pockets,Black+Gray+Blue",NELEUS,Clothing,42.89,75.0,USD,4.5,518.0,True,42.81333333333333,中高价($30-50),重度(>30%)
Walmart,"Better Homes & Gardens Signature Soft Mélange Bath Towel, Almond Biscuit",Better Homes & Gardens,Home,8.78,,USD,4.9,54.0,False,0.0,低价($5-15),无折扣
Walmart,"No Boundaries Flare Pants, 2-Pack, Women’s and Women’s Plus",No Boundaries,Clothing,10.34,17.98,USD,5.0,3.0,True,42.4916573971079,低价($5-15),重度(>30%)
Walmart,Women Hooded Sweater Coat Winter Warm Wool Zipper Coat Cotton Coat Outwearpink l,Follure Clothing,Clothing,10.46,11.89,USD,1.0,1.0,True,12.026913372582,低价($5-15),轻度(<15%)
Walmart,Ma Croix Womens Racerback Tank Top Sleeveless Top,Ma Croix,Clothing,9.99,11.99,USD,3.2,93.0,True,16.680567139282733,低价($5-15),中度(15-30%)
Walmart,"Hauteloom Alstead Shag Moroccan Farmhouse 2'7"" x 7'3"" Runner Bohemian/Global 100",Hauteloom,Home,71.1,79.0,USD,4.8,824.0,True,10.000000000000007,高价($50-100),轻度(<15%)
Walmart,"Softsoap Hand Soap Tablets Lemon Fizz, Refill Tablets (3 Count)",Softsoap,Personal Care,9.45,,USD,3.7,802.0,False,0.0,低价($5-15),无折扣
Walmart,Womens Jeans Deep Relaxed-Fit Side Elastic Stretch 12,Lee,Clothing,50.27,67.14,USD,4.2,185.0,True,25.126601131963056,高价($50-100),中度(15-30%)
Walmart,TheLovely Men & Women Long Sleeve Baseball Raglan Tee Shirt Top (S-3XL),TheLovely,Sports & Outdoors,14.39,15.99,USD,4.4,11.0,True,10.00625390869293,低价($5-15),轻度(<15%)
Walmart,Uvplove Women's Fall Long Sleeve Crew Neck Loose Lightweight Knitted Pullover Sw,UVPLove,Clothing,19.99,32.99,USD,4.5,57.0,True,39.405880569869666,中价($15-30),重度(>30%)
Walmart,SHOWMALL Plus Size Shirt for Women 3/4 Sleeve Clothes Navy Blue 4X Blouse Swing ,Showmall,Clothing,18.99,31.99,USD,4.4,1503.0,True,40.63769928102533,中价($15-30),重度(>30%)
Walmart,"HORMEL COMPLEATS Rice & Chicken, Shelf-Stable, 7.5 oz Plastic Microwaveable Tray",Hormel,Food,2.28,,USD,3.8,524.0,False,0.0,超低价(<$5),无折扣
Walmart,Chiclily Dresses for Women Long Sleeve Round Neck Casual T Shirts Loose Fitting ,Chiclily,Clothing,24.99,39.99,USD,4.8,534.0,True,37.509377344336094,中价($15-30),重度(>30%)
Walmart,Mubineo Women Denim Long Jumpsuit Casual Spaghetti Strap Wide Leg Romper Pants S,Mubineo,Clothing,25.89,33.85,USD,3.0,48.0,True,23.515509601181687,中价($15-30),中度(15-30%)
Walmart,Free Country Men's Tech Stretch Short II - Blue L,FREE COUNTRY,Clothing,40.0,51.0,USD,5.0,3.0,True,21.568627450980394,中高价($30-50),中度(15-30%)
Walmart,ZXSXSY Women Sleeveless Square Neck Spaghetti Straps Solid Color Velvet Tank Top,ZXSXSY,Clothing,14.99,17.99,USD,4.0,28.0,True,16.675931072818223,低价($5-15),中度(15-30%)
Walmart,Nlife Women's Bohemian High Waist Flowy Double Layer Maxi Skirt,Nlife,Clothing,19.99,26.99,USD,3.4,144.0,True,25.93553167839941,中价($15-30),中度(15-30%)
Walmart,Amay Grommet Blackout Curtain Panel Baby Pink 84 Inch Wide by 96 Inch Long -1Pan,Amay's,Home,105.6,132.0,USD,4.5,11.0,True,20.000000000000004,超高价(>$100),中度(15-30%)
Walmart,"Vanity Fair Radiant Collection Women's Full Coverage Comfort Wireless Bra, Style",Vanity Fair,Clothing,16.94,,USD,4.2,2085.0,False,0.0,中价($15-30),无折扣
Walmart,Emma + Oliver 6'x9' Contemporary Swirl Plush Pile Accent Rug with Scraped Effect,EMMA + OLIVER,Home,86.99,188.73,USD,5.0,15.0,True,53.907698829015,高价($50-100),重度(>30%)
Walmart,Avidlove Christmas Romper Pajamas for Women Sexy Santa Velvet Lingerie Jumpsuit ,Avidlove,Clothing,19.99,22.99,USD,4.9,9.0,True,13.049151805132666,中价($15-30),轻度(<15%)
Walmart,"WestinTrends Dylan Adirondack Chairs Set of 2 with Side Table, All Weather Poly ",WestinTrends,Patio & Garden,385.99,599.99,USD,4.9,18.0,True,35.66726112101868,超高价(>$100),重度(>30%)
Walmart,MOSHU Blouses for Women Dressy Casual Button Down Shirts Ruffle Sleeve V Neck Wo,MOSHU,Clothing,10.0,35.99,USD,4.6,72.0,True,72.21450402889693,低价($5-15),重度(>30%)
Walmart,Adult HD Cotton™ T-Shirt,Fruit of the Loom,Clothing,6.57,7.86,USD,4.4,106.0,True,16.412213740458014,低价($5-15),中度(15-30%)
Walmart,"No Boundaries Flare Pants, 2-Pack, Women’s and Women’s Plus",No Boundaries,Clothing,8.89,17.98,USD,5.0,3.0,True,50.55617352614016,低价($5-15),重度(>30%)
Walmart,Easy Spirit Womens Traciee Cut Out Floral Print Slide Sandals,Easy Spirit,Clothing,39.99,62.5,USD,5.0,1.0,True,36.016,中高价($30-50),重度(>30%)
Walmart,Bare Home Ultra-Soft Sheet Set - Premium 1800 Collection - Deep Pockets - 4-Piec,Bare Home,Home,37.99,46.99,USD,4.7,1322.0,True,19.15301127899553,中高价($30-50),中度(15-30%)
Walmart,IBTOM CASTLE Toddler Baby Girls 1st Birthday Outfit Princes Dress with Diaper Co,Ibtom Castle,Clothing,13.99,28.99,USD,5.0,4.0,True,51.74197999310106,低价($5-15),重度(>30%)
Walmart,Ntbay Premium 1800 Series Microfiber Twin Extra Long Flat Sheet with 4 inches He,NT Bay,Home,15.99,24.99,USD,4.9,122.0,True,36.01440576230492,中价($15-30),重度(>30%)
Walmart,BERANMEY Cork Footbed Sandals for Women With Comfort Flat Slide Sandals Cork Foo,BERANMEY,Clothing,19.99,25.99,USD,3.7,6.0,True,23.08580223162755,中价($15-30),中度(15-30%)
Walmart,ANYJOIN Women's Summer Casual T Shirt Dresses Short Sleeve Swing Dress Pockets 3,ANYJOIN,Clothing,19.99,32.89,USD,4.5,3688.0,True,39.221647917300096,中价($15-30),重度(>30%)
Walmart,Full Size Tailored Drop Ruffled Solid Bed Skirt with Adjustable Elastic Belt Mic,Dee's Collection,Baby,28.79,31.99,USD,1.0,1.0,True,10.00312597686777,中价($15-30),轻度(<15%)
Walmart,"Wallflower Girls Denim Skirt, Sizes 7-16",Wallflower,Clothing,9.98,14.98,USD,5.0,6.0,True,33.37783711615487,低价($5-15),重度(>30%)
Walmart,Phenas Mirabel Costume Dress For Girls Cosplay Isabela Madrigal Princess Hallowe,Phenas,Party & Occasions,9.99,14.99,USD,5.0,1.0,True,33.3555703802535,低价($5-15),重度(>30%)
Walmart,TheLovely Women & Plus Relaxed Fit Long Sleeve Round Neck & Hem Jersey Tee Shirt,TheLovely,Clothing,17.09,18.99,USD,4.4,14.0,True,10.00526592943654,中价($15-30),轻度(<15%)
Walmart,Rose Water & Chamomile Conditioner for Dry Hair,Aveeno,Beauty,11.99,14.0,USD,4.6,233.0,True,14.357142857142854,低价($5-15),轻度(<15%)
Walmart,LifeStride Womens I-Loyal Ballet Flats - Various Widths Available,LifeStride,Clothing,44.99,49.99,USD,4.4,305.0,True,10.002000400080016,中高价($30-50),轻度(<15%)
Walmart,Amay 800TC Organic Cotton King Size Fitted Sheet ( 76X80 ) Fits Mattress Upto 10,Amay's,Home,51.3,57.0,USD,5.0,1.0,True,10.000000000000005,高价($50-100),轻度(<15%)
Walmart,Fantaslook Tank Tops for Women Pleated Square Neck Sleeveless Summer Tops Curved,Fantaslook,Clothing,13.99,32.99,USD,4.7,1302.0,True,57.593210063655654,低价($5-15),重度(>30%)
Walmart,"Luxury Linen Turkish Hand Towels for Bathroom Set of 2, Diamond Weave Soft Cotto",Streamlight,Home,12.99,17.99,USD,4.6,44.0,True,27.793218454697044,低价($5-15),中度(15-30%)
Walmart,EnJoCho Toddler Children Boys Pull On Shorts Kids Summer Solid Color Elastic Wai,Enjocho,Clothing,4.44,5.05,USD,1.0,1.0,True,12.079207920792069,超低价(<$5),轻度(<15%)
Walmart,Jessica London Women's Plus Size Elastic Waist Cotton Flowing Maxi Crinkled Skir,Jessica London,Clothing,52.69,60.87,USD,4.6,1033.0,True,13.438475439461147,高价($50-100),轻度(<15%)
Walmart,"Natural Uniforms Short Sleeve Coverall 399 ( Navy, Medium )",Natural Uniforms,Clothing,34.95,38.95,USD,4.0,30.0,True,10.269576379974325,中高价($30-50),轻度(<15%)
Walmart,"Shilucheng Cooling 3 Piece Luxury Bed Sheets Set, 1800 Series Microfiber Bed She",Shilucheng,Home,21.59,30.99,USD,4.5,305.0,True,30.332365279122293,中价($15-30),重度(>30%)
Walmart,DREAM PAIRS Women's Open Toe Ankle Strap Casual Flatform Platform Sandals REED-1,Dream Pairs,Clothing,28.99,40.99,USD,4.6,174.0,True,29.275433032446944,中价($15-30),中度(15-30%)
Walmart,"Pntutb Ladies Clearance Clothes,Autumn Winter Pullover Print Round Neck Hooded S",PNTUTB,Clothing,7.49,8.49,USD,1.0,1.0,True,11.77856301531213,低价($5-15),轻度(<15%)
Walmart,PatPat Boys Swim Trunks Family Matching Set Stripe Starts Independence Day Outfi,PatPat,Clothing,9.99,14.99,USD,4.2,188.0,True,33.3555703802535,低价($5-15),重度(>30%)
Walmart,Romanstile 2 Pack Rectangle Tablecloth - Washable Table Cloth Resistance Microfi,Romanstile,Home,16.99,18.99,USD,4.7,157.0,True,10.531858873091101,中价($15-30),轻度(<15%)
Walmart,Bella + Canvas Unisex Jersey Short-Sleeve T-Shirt - 3001C,BELLA + CANVAS,Clothing,8.86,10.05,USD,4.6,31.0,True,11.840796019900509,低价($5-15),轻度(<15%)
Walmart,IBTOM CASTLE Little Big Girls Flower Vintage Floral Lace 3/4 Sleeves Floor Lengt,Ibtom Castle,Clothing,28.99,35.98,USD,4.5,90.0,True,19.42745969983324,中价($15-30),中度(15-30%)
Walmart,"Revlon Just Bitten Lipstain + Balm 020 Beloved: lipstain .09 Oz., balm .05 Oz.",Revlon,Beauty,26.97,,USD,3.0,34.0,False,0.0,中价($15-30),无折扣
Walmart,Asklazy Women's Summer Sleeveless Chiffon Blouse Business Casual Tank Flowy Tops,Asklazy,Clothing,14.99,42.99,USD,4.6,70.0,True,65.13142591300301,低价($5-15),重度(>30%)
Walmart,400 Thread Count White Cotton Sateen Hotel Stitch Duvet Cover in Scalloped Embro,Eiderdown Décor,Home,104.0,121.99,USD,4.7,12.0,True,14.747110418886791,超高价(>$100),轻度(<15%)
Walmart,AMITOFO Compression Socks for Women Wide Calf 3 Pairs Men Circulation 20-30mmHg ,AMITOFO,Clothing,17.99,25.99,USD,4.3,85.0,True,30.781069642170067,中价($15-30),重度(>30%)
Walmart,Amay Rod Pocket Curtain Panel Draperies Beige 72 Inch Wide by 72 Inch Long-1 Pan,Amay's,Home,86.4,108.0,USD,3.0,2.0,True,19.999999999999996,高价($50-100),中度(15-30%)
Walmart,BERANMEY Cute Smile Face Slippers for Women Perfect Soft Plush Comfy Warm Slip-O,BERANMEY,Clothing,13.99,25.99,USD,4.2,282.0,True,46.17160446325509,低价($5-15),重度(>30%)
Walmart,Woman Within Women's Plus Size Perfect Long-Sleeve Henley Tee,Woman Within,Clothing,19.95,23.72,USD,4.3,1127.0,True,15.893760539629003,中价($15-30),中度(15-30%)
Walmart,"NELEUS Men's Workout Athletic Pants Running Sweatpants With Pockets Relaxed Fit,",NELEUS,Clothing,32.98,60.0,USD,4.7,93.0,True,45.03333333333334,中高价($30-50),重度(>30%)
Walmart,DreamFish Womens Nightgown Short Sleeve Sleepshirt V Neck Sleepwear Casual Loung,DreamFish,Clothing,16.99,29.99,USD,4.8,186.0,True,43.34778259419807,中价($15-30),重度(>30%)
Walmart,Bruno Marc Mens Classic Oxfords Shoes Fashion Casual Leather Shoes for Men Lace ,Bruno Marc,Clothing,35.99,39.99,USD,4.8,177.0,True,10.002500625156289,中高价($30-50),轻度(<15%)
Walmart,Amay Rod Pocket Curtain Panel Baby Pink 120 Inch Wide by 132 Inch Long-1 Panel,Amay's,Home,155.2,194.0,USD,5.0,2.0,True,20.000000000000007,超高价(>$100),中度(15-30%)
Walmart,Amay 800TC Organic Cotton Emperor Size Fitted Sheet ( 84X84 ) Fits Mattress Upto,Amay's,Home,55.8,62.0,USD,5.0,2.0,True,10.000000000000005,高价($50-100),轻度(<15%)
Walmart,Vionic Womens Alvana Leather Thong Slide Sandals,Vionic,Clothing,66.99,100.99,USD,2.9,103.0,True,33.66669967323497,高价($50-100),重度(>30%)
Walmart,Ryka Womens Viv Snake Print Lifestyle Fashion Sneakers,Ryka,Clothing,28.99,36.99,USD,4.4,2195.0,True,21.62746688294134,中价($15-30),中度(15-30%)
Walmart,Giani Bernini Womens Velma Faux Leather Memory Foam Mary Jane Heels,Giani Bernini,Clothing,33.99,49.8,USD,5.0,1.0,True,31.74698795180722,中高价($30-50),重度(>30%)
Walmart,"Exclusivo Mezcla Orthopedic Pet Bed for Small Dogs 20''X15'', Egg Crate Foam Sma",Exclusivo Mezcla,Pets,19.99,59.99,USD,4.5,115.0,True,66.67777962993831,中价($15-30),重度(>30%)
Walmart,Cuisinart Smokey Maple Bacon Seasoning,Cuisinart,Food,3.97,,USD,4.3,3.0,False,0.0,超低价(<$5),无折扣
Walmart,CPOKRTWSO Women's Plus Size Tops 3/4 Sleeve Shirts Dressy Casual V Neck Tunic Bl,CPOKRTWSO,Clothing,11.49,30.32,USD,4.4,380.0,True,62.104221635883896,低价($5-15),重度(>30%)
Walmart,"Fruit of the Loom Men's 360 Stretch Cooling Channels Loose Fit Boxer Briefs, 3-P",Fruit of the Loom,Clothing,16.98,,USD,4.8,33.0,False,0.0,中价($15-30),无折扣
Walmart,SUN STONE Womens Brown Ring Hardware Non-Slip Breathable Square Toe Stacked Heel,Sunstone Metal Products,Clothing,56.98,119.5,USD,5.0,2.0,True,52.31799163179917,高价($50-100),重度(>30%)
Walmart,IBTOM CASTLE Flowers Girls Tulle Lace Dress for Kids Wedding Bridesmaid Pageant ,Ibtom Castle,Clothing,32.99,40.99,USD,4.5,24.0,True,19.516955354964622,中高价($30-50),中度(15-30%)
Walmart,Men's Batman Joker Text Logo  Graphic Tee Royal Blue Heather 2X Large,Batman,Clothing,15.99,18.99,USD,5.0,1.0,True,15.797788309636642,中价($15-30),中度(15-30%)
Walmart,PatPat Toddler Girls One Piece Swimsuits Cute Tropical Swimwear Family Matching ,PatPat,Clothing,9.99,58.48,USD,4.4,37.0,True,82.9172366621067,低价($5-15),重度(>30%)
Walmart,Happy Town Infant Girl Summer Outfits Baby Girl Ruffle Sleeve Tops Floral Shorts,Happy Town,Clothing,10.99,19.99,USD,5.0,2.0,True,45.022511255627805,低价($5-15),重度(>30%)
Walmart,Jessica London Women's Plus Size Stretch Denim Skirt Elastic Waist Long Jean Max,Jessica London,Clothing,34.21,39.0,USD,4.2,296.0,True,12.282051282051281,中高价($30-50),轻度(<15%)
Walmart,Amay 800 Thread Count 100% Organic Cotton Twin XL Size 1PC Flat Sheet ( 70x102 ),Amay's,Home,49.5,55.0,USD,5.0,8.0,True,10.0,中高价($30-50),轻度(<15%)
Walmart,"Hommow Outdoor Chaise Lounge Chair, Set of 2 Adjustable Patio Chaise Lounges for",Hommow,Patio & Garden,119.99,159.99,USD,3.5,54.0,True,25.001562597662364,超高价(>$100),中度(15-30%)
Walmart,Comfort Canopy - 4 Piece Gray Chevron Printed Bed Sheets for California King Bed,Comfort Canopy,Home,37.99,109.99,USD,4.9,28.0,True,65.46049640876444,中高价($30-50),重度(>30%)
Walmart,"No Boundaries Women’s Mid-Heel Slinky Slide Sandals, Sizes 6-11",No Boundaries,Clothing,9.97,16.98,USD,4.8,16.0,True,41.283863368669024,低价($5-15),重度(>30%)
Walmart,"Purina ONE High Protein, Healthy Weight Dry Cat Food, +Plus Ideal Weight With Tu",Purina ONE,Pets,17.98,,USD,4.7,451.0,False,0.0,中价($15-30),无折扣
Walmart,wendunide summer dress Women's Vintage 1920s Sequin Beaded Tassels Party Night H,wendunide,Clothing,33.99,43.79,USD,5.0,1.0,True,22.379538707467454,中高价($30-50),中度(15-30%)
Walmart,"American Soft Linen Luxury 6 Piece Bath Towel Set, 100% Cotton Turkish Towels fo",American Soft Linen,Home,37.98,49.99,USD,4.7,1455.0,True,24.024804960992206,中高价($30-50),中度(15-30%)
Walmart,Pennysue Women's Cork Footbed Slide Sandals with Arch Support 2 Strap Adjustable,Penny Sue,Clothing,25.99,35.99,USD,4.3,44.0,True,27.785495971103092,中价($15-30),中度(15-30%)
Walmart,"""Women Strapless Pleated Solid Colors Smocked Bandeau Sexy Tube Crop Tops (GOLDE",TheLovely,Clothing,11.04,16.99,USD,5.0,1.0,True,35.020600353148915,低价($5-15),重度(>30%)
Walmart,IBTOM CASTLE Little Big Girls Flower Vintage Floral Lace 3/4 Sleeves Floor Lengt,Ibtom Castle,Clothing,28.99,35.98,USD,4.5,90.0,True,19.42745969983324,中价($15-30),中度(15-30%)
Walmart,"ZZwxWA Today Discount Dressy Tank Top for Women, Women's Seamless Suspender with",ZZwxWA,Clothing,4.29,4.99,USD,5.0,1.0,True,14.028056112224451,超低价(<$5),轻度(<15%)
Walmart,TIYOMI Plus Size Women's Surfing 2X Long Sleeve Swimsuits 2 Piece Blue Swimwear ,TIYOMI,Clothing,19.99,28.99,USD,4.7,56.0,True,31.045187995860644,中价($15-30),重度(>30%)
Walmart,"NELEUS Womens 4"" Spandex Booty Shorts Yoga Workout Athletic Shorts High Waist wi",NELEUS,Clothing,13.49,14.99,USD,4.6,7.0,True,10.00667111407605,低价($5-15),轻度(<15%)
Walmart,MINTREUS Women's Nightgown Short Sleeve Nightshirt V Neck Sleep Shirt Loose Loun,MINTREUS,Clothing,17.99,26.99,USD,4.7,84.0,True,33.34568358651352,中价($15-30),重度(>30%)
Walmart,"Revlon ColorStay Liquid Foundation Makeup, Matte Finish, Combination/Oily Skin, ",Revlon,Beauty,12.48,,USD,4.3,2765.0,False,0.0,低价($5-15),无折扣
Walmart,"MLILY 5 inch Memory Foam Mattress for Kids, Twin Size Mattress for Bunk Bed, Pur",MLILY,Home,164.99,449.0,USD,4.7,53.0,True,63.25389755011136,超高价(>$100),重度(>30%)
Walmart,"Asklazy Women's Boho Tops Floral V Neck 3/4 Sleeve Cold Shoulder Blouse Shirts,U",Asklazy,Clothing,10.99,45.99,USD,4.7,142.0,True,76.10350076103501,低价($5-15),重度(>30%)
Walmart,Jockey Women's Worry Free Cotton Stretch Heavy Absorbency Sleep S,Jockey,Clothing,13.99,18.99,USD,4.4,93.0,True,26.329647182727744,低价($5-15),中度(15-30%)
Walmart,Amay Grommet Top Blackout Curtain Panel Greyish White 60 Inch Wide by 72 Inch Lo,Amay's,Home,72.0,90.0,USD,5.0,13.0,True,20.0,高价($50-100),中度(15-30%)
Walmart,"Campbell's Condensed Heart Healthy Cream of Celery Soup, 10.5 oz Can",Campbell's Condensed Healthy Request,Food,1.72,,USD,4.6,535.0,False,0.0,超低价(<$5),无折扣
Walmart,Roaman's Women's Plus Size Three-Quarter Notch-Neck Soft Knit Tunic,Roaman's,Clothing,30.67,36.57,USD,4.4,417.0,True,16.13344271260596,中高价($30-50),中度(15-30%)
Walmart,TheLovely Women & Plus Scoop Neck Sleeveless Round Hem Relaxed Fit Casual Tank T,TheLovely,Clothing,11.99,16.99,USD,5.0,2.0,True,29.429075927015884,低价($5-15),中度(15-30%)
Walmart,"DreamBone DreamSticks with Real Peanut Butter and Chicken, Rawhide-Free Chews fo",DreamBone,Pets,12.98,,USD,4.8,406.0,False,0.0,低价($5-15),无折扣
Walmart,KingSize Men's Big & Tall Double Adjustable Strap Comfort Walking Shoe,Kingsize,Clothing,77.72,90.15,USD,4.5,27.0,True,13.788130892956191,高价($50-100),轻度(<15%)
Walmart,Avidlove Maternity Nursing Pajama Sets Labor Delivery Pjs Louge Set Breastfeedin,Avidlove,Clothing,28.99,35.99,USD,5.0,1.0,True,19.449847179772167,中价($15-30),中度(15-30%)
Walmart,Bali Womens Smoothing Cotton Brief 2-Pack Style-X037,Bali,Clothing,18.81,21.65,USD,4.2,28.0,True,13.117782909930717,中价($15-30),轻度(<15%)
Walmart,A2Y Women's Basic Casual Essentials 4-Button Junior-Fit PK Cotton Pique Polo Shi,A2Y,Clothing,14.99,17.9,USD,3.8,53.0,True,16.256983240223455,低价($5-15),中度(15-30%)
Walmart,Fruit of the Earth Vitamin E Skin Care Cream 4 oz Cream,Fruit of the Earth,Personal Care,8.11,,USD,4.7,73.0,False,0.0,低价($5-15),无折扣
Walmart,Bob's Red Mill Gluten Free Old Fashioned Rolled Oats 32 oz Pkg,Bob's Red Mill,Food,7.42,,USD,4.8,390.0,False,0.0,低价($5-15),无折扣
Walmart,"Hauteloom Bodrum 6' 7"" x 9' Moroccan Bohemian Updated Traditional - Oriental Are",Hauteloom,Home,141.3,157.0,USD,4.6,1267.0,True,9.999999999999993,超高价(>$100),轻度(<15%)
Walmart,"Hanes Women's Comfort Fit Ankle Socks, Extended Size 10-pack",Hanes,Clothing,13.97,,USD,4.3,1669.0,False,0.0,低价($5-15),无折扣
Walmart,Fantaslook U Neck Tank Top for Women Sleeveless Split Curved Hem Tunic Tops Summ,Fantaslook,Clothing,12.99,29.99,USD,4.5,46.0,True,56.68556185395131,低价($5-15),重度(>30%)
Walmart,Jockey Men's Ultra Soft Pant,Jockey,Clothing,19.99,28.5,USD,4.5,700.0,True,29.859649122807024,中价($15-30),中度(15-30%)
Walmart,"G3 Home 90036 Ivy Bedspread Set, White - Queen Size - 3 Piece",G3 Home,Baby,60.72,68.31,USD,1.0,1.0,True,11.111111111111116,高价($50-100),轻度(<15%)
Walmart,Sports Bra for Women High Impact V-Back Gym Yoga Strappy Padded Racerback Bras L,FITOP,Clothing,9.99,19.99,USD,4.6,7.0,True,50.02501250625312,低价($5-15),重度(>30%)
Walmart,"Sanmadrola Waterproof & Reversible Dog Bed Cover Pet Blanket Sofa, Couch Cover M",SANMADROLA,Home,16.99,29.99,USD,4.7,260.0,True,43.34778259419807,中价($15-30),重度(>30%)
Walmart,Lochas Soft Fluffy Rugs Shag Area Rug Carpet for Bedroom Living Room Indoor Nurs,Lochas,Home,53.99,59.99,USD,4.3,937.0,True,10.001666944490747,高价($50-100),轻度(<15%)
